Date,Close,Volume
,BNB-USD,BNB-USD
2018-05-23,12.626199722290039,68215200
2018-05-24,13.000300407409668,54410900
2018-05-25,13.008000373840332,49173800
2018-05-26,12.759099960327148,43258400
2018-05-27,12.605799674987793,36691600
2018-05-28,11.89430046081543,33398400
2018-05-29,12.571700096130371,48807700
2018-05-30,12.570899963378906,43146300
2018-05-31,14.190199851989746,93931696
2018-06-01,14.240799903869629,80342200
2018-06-02,14.679699897766113,87983000
2018-06-03,14.565999984741211,82182304
2018-06-04,14.261099815368652,58219100
2018-06-05,15.599300384521484,101474000
2018-06-06,17.247499465942383,157806000
2018-06-07,16.263099670410156,131031000
2018-06-08,16.273799896240234,94394600
2018-06-09,15.963199615478516,85299904
2018-06-10,14.184200286865234,79288200
2018-06-11,15.383500099182129,83039696
2018-06-12,15.226200103759766,116016000
2018-06-13,14.589099884033203,97415904
2018-06-14,14.895299911499023,80329504
2018-06-15,15.048100471496582,79159296
2018-06-16,15.809200286865234,81354704
2018-06-17,16.578800201416016,107346000
2018-06-18,16.87969970703125,106776000
2018-06-19,16.699600219726562,80738096
2018-06-20,16.061899185180664,65190300
2018-06-21,17.053300857543945,122980000
2018-06-22,15.593899726867676,113751000
2018-06-23,15.551199913024902,70431104
2018-06-24,14.447600364685059,96256304
2018-06-25,14.920900344848633,60358000
2018-06-26,14.119999885559082,37503400
2018-06-27,14.050100326538086,44136600
2018-06-28,14.124600410461426,67290496
2018-06-29,14.508600234985352,52784600
2018-06-30,14.657299995422363,59676900
2018-07-01,14.40410041809082,38434400
2018-07-02,14.570599555969238,55614000
2018-07-03,14.171500205993652,60657300
2018-07-04,14.005499839782715,37043700
2018-07-05,13.850500106811523,41185300
2018-07-06,13.529600143432617,33466000
2018-07-07,14.404800415039062,79974896
2018-07-08,13.991900444030762,60275400
2018-07-09,13.66450023651123,36874000
2018-07-10,12.761300086975098,36507100
2018-07-11,12.704899787902832,38867700
2018-07-12,12.070599555969238,26008100
2018-07-13,12.180100440979004,29709900
2018-07-14,12.096500396728516,21534200
2018-07-15,12.28909969329834,26346900
2018-07-16,13.237299919128418,47198600
2018-07-17,13.712800025939941,74443200
2018-07-18,12.864800453186035,75446304
2018-07-19,12.918000221252441,49364800
2018-07-20,12.070899963378906,40466000
2018-07-21,12.18529987335205,28726700
2018-07-22,12.11989974975586,20692400
2018-07-23,12.01990032196045,28137700
2018-07-24,12.145099639892578,46762700
2018-07-25,12.939399719238281,72083200
2018-07-26,13.397299766540527,61881400
2018-07-27,13.922699928283691,66040700
2018-07-28,14.601699829101562,75159904
2018-07-29,14.021200180053711,56547100
2018-07-30,13.216899871826172,35991600
2018-07-31,13.775400161743164,66537000
2018-08-01,13.57390022277832,53833700
2018-08-02,14.176899909973145,50481200
2018-08-03,14.134599685668945,70449300
2018-08-04,13.842399597167969,60865200
2018-08-05,13.623200416564941,43000300
2018-08-06,13.69909954071045,46799600
2018-08-07,13.146100044250488,45119500
2018-08-08,12.143699645996094,44898500
2018-08-09,12.857999801635742,41389000
2018-08-10,12.130800247192383,37026400
2018-08-11,11.736599922180176,29253100
2018-08-12,11.741800308227539,23290300
2018-08-13,10.22819995880127,34827100
2018-08-14,9.420109748840332,39515200
2018-08-15,9.46300983428955,42994900
2018-08-16,9.802330017089844,24709700
2018-08-17,10.867799758911133,37502400
2018-08-18,9.907580375671387,27803700
2018-08-19,10.156200408935547,21218500
2018-08-20,9.700929641723633,17617700
2018-08-21,9.714630126953125,13228100
2018-08-22,9.539730072021484,23929500
2018-08-23,9.71504020690918,17327500
2018-08-24,10.234700202941895,22814900
2018-08-25,10.1358003616333,19561400
2018-08-26,10.185600280761719,22551200
2018-08-27,11.212800025939941,44953500
2018-08-28,11.486100196838379,43860800
2018-08-29,11.173500061035156,33530600
2018-08-30,10.76259994506836,23247800
2018-08-31,11.013799667358398,22638200
2018-09-01,11.379400253295898,29776300
2018-09-02,11.299400329589844,21757400
2018-09-03,11.261099815368652,18644300
2018-09-04,11.359199523925781,18878700
2018-09-05,10.086600303649902,29308300
2018-09-06,10.284199714660645,23466000
2018-09-07,10.037300109863281,16640400
2018-09-08,9.520079612731934,15053100
2018-09-09,9.512630462646484,13947300
2018-09-10,9.524869918823242,12427900
2018-09-11,9.3739595413208,18572100
2018-09-12,9.21442985534668,21323500
2018-09-13,9.604060173034668,24817100
2018-09-14,9.930049896240234,26124800
2018-09-15,10.110300064086914,27281100
2018-09-16,9.936019897460938,20623100
2018-09-17,9.40526008605957,22370800
2018-09-18,9.544059753417969,23016100
2018-09-19,9.61909008026123,22684800
2018-09-20,10.07450008392334,27983700
2018-09-21,10.410799980163574,35228200
2018-09-22,10.244999885559082,21731800
2018-09-23,10.280599594116211,22673000
2018-09-24,10.035900115966797,19223700
2018-09-25,9.783160209655762,19256100
2018-09-26,9.7366304397583,18370400
2018-09-27,10.031200408935547,26966900
2018-09-28,9.969340324401855,25097900
2018-09-29,9.999139785766602,26072400
2018-09-30,10.017800331115723,26954000
2018-10-01,9.943659782409668,25138500
2018-10-02,10.356800079345703,41386000
2018-10-03,10.271200180053711,38371900
2018-10-04,10.255599975585938,32534900
2018-10-05,10.636199951171875,40756200
2018-10-06,10.372099876403809,30941000
2018-10-07,10.519000053405762,32205000
2018-10-08,10.506600379943848,31932700
2018-10-09,10.384900093078613,27881100
2018-10-10,10.32800006866455,26141100
2018-10-11,9.30132007598877,26084400
2018-10-12,9.528940200805664,26099400
2018-10-13,9.540360450744629,24253100
2018-10-14,9.496740341186523,22974000
2018-10-15,10.316100120544434,52331400
2018-10-16,10.010899543762207,30719200
2018-10-17,9.904470443725586,35325400
2018-10-18,9.716580390930176,29790800
2018-10-19,9.76675033569336,24658400
2018-10-20,9.754630088806152,23972200
2018-10-21,9.743300437927246,25790200
2018-10-22,9.726849555969238,27599800
2018-10-23,9.803079605102539,30852200
2018-10-24,9.745320320129395,26652600
2018-10-25,9.692279815673828,25207400
2018-10-26,9.702679634094238,24495800
2018-10-27,9.654450416564941,22943000
2018-10-28,9.666790008544922,24760500
2018-10-29,9.402620315551758,24583200
2018-10-30,9.387040138244629,24305700
2018-10-31,9.364959716796875,21398200
2018-11-01,9.549220085144043,19690100
2018-11-02,9.573080062866211,21304800
2018-11-03,9.5302095413208,19663500
2018-11-04,9.62753963470459,24079700
2018-11-05,9.672510147094727,21103300
2018-11-06,9.780810356140137,24810200
2018-11-07,9.816929817199707,23433700
2018-11-08,9.65095043182373,21877100
2018-11-09,9.554200172424316,18859800
2018-11-10,9.557519912719727,18550600
2018-11-11,9.465999603271484,18889600
2018-11-12,9.361220359802246,19452700
2018-11-13,9.24841022491455,17068400
2018-11-14,8.407010078430176,19518100
2018-11-15,8.184860229492188,19131700
2018-11-16,7.884479999542236,18869500
2018-11-17,7.718200206756592,16973900
2018-11-18,7.999760150909424,13784000
2018-11-19,6.632090091705322,21567100
2018-11-20,5.760210037231445,25989200
2018-11-21,6.199049949645996,14208800
2018-11-22,5.755549907684326,9885300
2018-11-23,5.557429790496826,9943370
2018-11-24,5.1152801513671875,11938900
2018-11-25,5.180580139160156,12236300
2018-11-26,4.926449775695801,10132300
2018-11-27,4.913050174713135,9050190
2018-11-28,5.3369598388671875,15392800
2018-11-29,5.346632957458496,13027940
2018-11-30,5.078571796417236,10699024
2018-12-01,5.288722991943359,12291155
2018-12-02,5.250417232513428,11848313
2018-12-03,5.109251022338867,12193045
2018-12-04,5.880791187286377,39059359
2018-12-05,5.984278202056885,61589926
2018-12-06,4.951686859130859,38404207
2018-12-07,4.528649806976318,24895395
2018-12-08,4.700417995452881,16534323
2018-12-09,4.859104156494141,17862646
2018-12-10,4.712263107299805,13851408
2018-12-11,4.940698146820068,19625570
2018-12-12,5.023137092590332,17783397
2018-12-13,4.6507039070129395,14503435
2018-12-14,4.5333571434021,13544913
2018-12-15,4.56301212310791,12572161
2018-12-16,4.645257949829102,14565932
2018-12-17,5.110016822814941,17799305
2018-12-18,5.600269794464111,26195539
2018-12-19,5.49190092086792,25173916
2018-12-20,5.792256832122803,27976597
2018-12-21,5.56714391708374,24440098
2018-12-22,5.930578231811523,28188479
2018-12-23,6.0590081214904785,29722800
2018-12-24,6.144924163818359,30471526
2018-12-25,5.547574996948242,19913983
2018-12-26,5.713105201721191,19526927
2018-12-27,5.275450229644775,16073455
2018-12-28,6.0118279457092285,23929897
2018-12-29,5.832339763641357,20325768
2018-12-30,5.995710849761963,21109984
2018-12-31,6.164731979370117,38216014
2019-01-01,6.075273036956787,23891162
2019-01-02,6.188612937927246,30308610
2019-01-03,5.903534889221191,22821639
2019-01-04,6.06513786315918,29311136
2019-01-05,6.065543174743652,30340637
2019-01-06,6.395978927612305,41574183
2019-01-07,6.29141092300415,37914513
2019-01-08,6.640054225921631,65660517
2019-01-09,6.641550064086914,74676974
2019-01-10,5.915918827056885,75844882
2019-01-11,6.075342178344727,50239804
2019-01-12,5.976964950561523,32654874
2019-01-13,5.568757057189941,26590183
2019-01-14,6.159282207489014,43109288
2019-01-15,5.919047832489014,25427436
2019-01-16,6.186014175415039,35059223
2019-01-17,6.417831897735596,36306127
2019-01-18,6.563039779663086,43105423
2019-01-19,6.635448932647705,46981638
2019-01-20,6.493868827819824,49479090
2019-01-21,6.553024768829346,36321046
2019-01-22,6.523199081420898,31986617
2019-01-23,6.5414018630981445,33083575
2019-01-24,6.505792140960693,26614401
2019-01-25,6.737325191497803,43731936
2019-01-26,7.006565093994141,48498979
2019-01-27,7.088199138641357,52872347
2019-01-28,6.20618200302124,82427200
2019-01-29,6.181670188903809,49291811
2019-01-30,6.174529075622559,41310644
2019-01-31,6.268435955047607,52240451
2019-02-01,6.56261682510376,56050947
2019-02-02,6.891695022583008,56627089
2019-02-03,6.738164901733398,59942158
2019-02-04,7.100500106811523,71959989
2019-02-05,7.819809913635254,96588397
2019-02-06,8.086174011230469,118867601
2019-02-07,7.730325222015381,86056681
2019-02-08,8.575567245483398,103694036
2019-02-09,8.871356964111328,106420119
2019-02-10,9.211540222167969,125419865
2019-02-11,9.551809310913086,136029624
2019-02-12,9.341780662536621,123194872
2019-02-13,8.941073417663574,95068052
2019-02-14,8.782048225402832,72389547
2019-02-15,9.273832321166992,83961438
2019-02-16,9.129250526428223,65705040
2019-02-17,9.216046333312988,66977126
2019-02-18,9.634435653686523,79003060
2019-02-19,10.563077926635742,128091178
2019-02-20,10.966055870056152,118033473
2019-02-21,10.492892265319824,85754656
2019-02-22,10.837115287780762,82256314
2019-02-23,10.781801223754883,81628102
2019-02-24,10.113093376159668,113588899
2019-02-25,9.842012405395508,146043498
2019-02-26,9.521595001220703,88437694
2019-02-27,9.899131774902344,93800328
2019-02-28,10.365178108215332,100626963
2019-03-01,11.393217086791992,117838677
2019-03-02,11.869744300842285,120807894
2019-03-03,11.53790283203125,89868246
2019-03-04,11.545945167541504,89421231
2019-03-05,13.811966896057129,237026335
2019-03-06,14.517946243286133,191016822
2019-03-07,15.145886421203613,236520320
2019-03-08,14.366935729980469,227303083
2019-03-09,14.565878868103027,160640089
2019-03-10,14.494439125061035,140866074
2019-03-11,14.514413833618164,152327295
2019-03-12,15.40613079071045,169525508
2019-03-13,15.115123748779297,145402739
2019-03-14,15.051103591918945,137039682
2019-03-15,15.077101707458496,124146334
2019-03-16,16.11901092529297,143423670
2019-03-17,15.76114559173584,131687083
2019-03-18,15.682011604309082,132882167
2019-03-19,15.693594932556152,216950178
2019-03-20,15.280022621154785,136054765
2019-03-21,14.517393112182617,152779939
2019-03-22,15.266424179077148,149753510
2019-03-23,15.235995292663574,143128548
2019-03-24,17.285356521606445,314554203
2019-03-25,16.841007232666016,199413830
2019-03-26,16.335664749145508,186112032
2019-03-27,16.781343460083008,202275822
2019-03-28,16.805330276489258,189454288
2019-03-29,16.510141372680664,172002338
2019-03-30,16.932212829589844,182021376
2019-03-31,17.401670455932617,199990283
2019-04-01,17.950502395629883,202977286
2019-04-02,19.789783477783203,264406306
2019-04-03,18.753063201904297,254862222
2019-04-04,19.142688751220703,214630296
2019-04-05,19.453466415405273,181774781
2019-04-06,19.115629196166992,155317547
2019-04-07,19.110271453857422,149525473
2019-04-08,18.11370277404785,178255322
2019-04-09,18.4350528717041,203380139
2019-04-10,18.248579025268555,180291307
2019-04-11,17.70047950744629,159364357
2019-04-12,18.43427085876465,171773154
2019-04-13,18.719797134399414,167393154
2019-04-14,19.492019653320312,189084742
2019-04-15,19.40242576599121,176699111
2019-04-16,19.827455520629883,174830782
2019-04-17,19.603349685668945,186563033
2019-04-18,22.03847885131836,376729341
2019-04-19,24.47528076171875,397681147
2019-04-20,25.00752830505371,311312466
2019-04-21,24.193828582763672,281288778
2019-04-22,23.908109664916992,254544860
2019-04-23,22.87626075744629,264898474
2019-04-24,23.12906837463379,259839247
2019-04-25,22.243106842041016,244068802
2019-04-26,22.869428634643555,253113255
2019-04-27,22.34158706665039,205615716
2019-04-28,22.89933967590332,222693167
2019-04-29,21.705066680908203,201243334
2019-04-30,22.127836227416992,190326179
2019-05-01,21.95362091064453,180070221
2019-05-02,23.591930389404297,228233321
2019-05-03,23.7496280670166,218859579
2019-05-04,22.88483238220215,193177736
2019-05-05,23.01995277404785,171107466
2019-05-06,22.206634521484375,175856220
2019-05-07,20.864179611206055,171922295
2019-05-08,20.752676010131836,247852849
2019-05-09,18.82835578918457,204395709
2019-05-10,19.598108291625977,209097573
2019-05-11,21.049442291259766,298063616
2019-05-12,20.830297470092773,239206084
2019-05-13,23.81102752685547,404049210
2019-05-14,23.626419067382812,328207185
2019-05-15,26.894939422607422,357899657
2019-05-16,26.3258056640625,368906500
2019-05-17,25.682571411132812,398169924
2019-05-18,28.396793365478516,470683583
2019-05-19,29.412843704223633,494423260
2019-05-20,29.305387496948242,457260435
2019-05-21,32.00737762451172,742382920
2019-05-22,31.422042846679688,534057314
2019-05-23,31.515735626220703,536619660
2019-05-24,33.841392517089844,648459287
2019-05-25,35.0531005859375,637380073
2019-05-26,34.10485076904297,611208604
2019-05-27,33.68067932128906,598117911
2019-05-28,33.36094665527344,516116377
2019-05-29,33.744354248046875,564894524
2019-05-30,32.29106521606445,517229671
2019-05-31,32.748165130615234,503989734
2019-06-01,33.013648986816406,572703757
2019-06-02,33.174049377441406,461362658
2019-06-03,31.391956329345703,417996141
2019-06-04,29.380624771118164,421064886
2019-06-05,31.006263732910156,464095694
2019-06-06,31.480104446411133,416584078
2019-06-07,31.587482452392578,342881981
2019-06-08,32.066322326660156,428041268
2019-06-09,30.558286666870117,336574887
2019-06-10,32.064727783203125,459590416
2019-06-11,32.262657165527344,393897651
2019-06-12,34.68638610839844,547786335
2019-06-13,35.14314270019531,512885462
2019-06-14,33.07638168334961,737850145
2019-06-15,32.825862884521484,489033316
2019-06-16,32.40272521972656,389404410
2019-06-17,33.917877197265625,439337220
2019-06-18,34.339508056640625,484975596
2019-06-19,35.28719711303711,509791358
2019-06-20,36.7260627746582,636578809
2019-06-21,38.81591796875,438604247
2019-06-22,37.79975509643555,428828573
2019-06-23,37.134727478027344,369969675
2019-06-24,37.43363952636719,329001838
2019-06-25,36.0082893371582,293163090
2019-06-26,35.69831085205078,444226052
2019-06-27,33.82358932495117,375392572
2019-06-28,34.549739837646484,337534352
2019-06-29,35.360107421875,369705514
2019-06-30,32.442481994628906,286632252
2019-07-01,32.922298431396484,290190904
2019-07-02,32.00923538208008,348029977
2019-07-03,32.66749954223633,248895676
2019-07-04,32.89332580566406,348186707
2019-07-05,32.713165283203125,232575484
2019-07-06,32.530941009521484,187247411
2019-07-07,33.24106216430664,198859381
2019-07-08,33.46968078613281,257698795
2019-07-09,32.70764923095703,210904382
2019-07-10,31.47737693786621,270511687
2019-07-11,29.641971588134766,251161946
2019-07-12,31.6943302154541,417842730
2019-07-13,31.506933212280273,273938894
2019-07-14,28.92428207397461,299523499
2019-07-15,28.393447875976562,384045964
2019-07-16,25.525009155273438,439515318
2019-07-17,27.219600677490234,572389805
2019-07-18,28.92281150817871,711895799
2019-07-19,29.078393936157227,483963124
2019-07-20,30.872243881225586,367891866
2019-07-21,30.519542694091797,285097790
2019-07-22,30.634586334228516,416965642
2019-07-23,29.585195541381836,324109274
2019-07-24,29.16371726989746,265315497
2019-07-25,29.002431869506836,248126220
2019-07-26,28.979188919067383,231263489
2019-07-27,27.8856258392334,191655093
2019-07-28,27.83517074584961,163990878
2019-07-29,27.203271865844727,146207597
2019-07-30,26.942304611206055,148410035
2019-07-31,27.64455795288086,202950576
2019-08-01,28.773273468017578,287326494
2019-08-02,28.038482666015625,197026849
2019-08-03,27.889860153198242,153702445
2019-08-04,27.556161880493164,136844756
2019-08-05,28.011878967285156,183750146
2019-08-06,27.63808822631836,192614971
2019-08-07,29.354368209838867,314659493
2019-08-08,30.83284568786621,404379079
2019-08-09,29.96147346496582,222912268
2019-08-10,29.68185806274414,248736115
2019-08-11,30.057254791259766,263951565
2019-08-12,30.166881561279297,278357603
2019-08-13,29.466278076171875,241841209
2019-08-14,27.105581283569336,227534067
2019-08-15,28.043447494506836,248072109
2019-08-16,27.64457130432129,203654965
2019-08-17,27.48052215576172,196083314
2019-08-18,27.932445526123047,229491438
2019-08-19,28.809003829956055,259250527
2019-08-20,28.167490005493164,209875661
2019-08-21,26.993715286254883,198468093
2019-08-22,27.089191436767578,193368566
2019-08-23,27.170530319213867,195437616
2019-08-24,26.495662689208984,164452279
2019-08-25,26.131847381591797,165296408
2019-08-26,26.10832977294922,277691463
2019-08-27,25.68897819519043,196715449
2019-08-28,23.70286750793457,206092745
2019-08-29,21.889606475830078,200824073
2019-08-30,22.218856811523438,196253457
2019-08-31,21.265914916992188,167589166
2019-09-01,21.56867027282715,173772205
2019-09-02,22.767133712768555,237417710
2019-09-03,22.51453971862793,181166381
2019-09-04,21.796308517456055,148909991
2019-09-05,22.761098861694336,259054353
2019-09-06,22.153148651123047,240129733
2019-09-07,22.54897689819336,203280778
2019-09-08,22.561689376831055,175027324
2019-09-09,22.287389755249023,155543678
2019-09-10,21.911144256591797,139754246
2019-09-11,20.899320602416992,147044919
2019-09-12,20.922277450561523,202313591
2019-09-13,20.887466430664062,171327680
2019-09-14,21.071584701538086,163028906
2019-09-15,20.598939895629883,151856190
2019-09-16,20.39851188659668,143466438
2019-09-17,21.005367279052734,209209108
2019-09-18,22.255443572998047,369440814
2019-09-19,21.614601135253906,249524458
2019-09-20,21.371471405029297,198988737
2019-09-21,21.08218002319336,175114438
2019-09-22,20.525558471679688,153747684
2019-09-23,19.485477447509766,146934616
2019-09-24,16.067689895629883,229488109
2019-09-25,16.258373260498047,179697117
2019-09-26,15.459808349609375,157594803
2019-09-27,15.790263175964355,139548410
2019-09-28,15.851419448852539,123900187
2019-09-29,15.305100440979004,109712932
2019-09-30,15.862674713134766,124329060
2019-10-01,15.903210639953613,125165661
2019-10-02,15.950048446655273,106103588
2019-10-03,15.726759910583496,117720712
2019-10-04,15.75511360168457,121510968
2019-10-05,15.723580360412598,123665932
2019-10-06,15.348979949951172,116659103
2019-10-07,16.13434600830078,147393768
2019-10-08,16.108192443847656,135346905
2019-10-09,17.80657958984375,295619363
2019-10-10,17.57115364074707,236960467
2019-10-11,16.709531784057617,194750430
2019-10-12,17.27790641784668,228500831
2019-10-13,18.308025360107422,275090600
2019-10-14,18.4594783782959,246674814
2019-10-15,18.544652938842773,325479444
2019-10-16,17.840049743652344,229668087
2019-10-17,18.570268630981445,250474298
2019-10-18,18.254192352294922,208244557
2019-10-19,18.288545608520508,211728668
2019-10-20,18.437923431396484,225458859
2019-10-21,18.30554962158203,188130463
2019-10-22,18.195602416992188,234929207
2019-10-23,16.71117401123047,201092098
2019-10-24,16.891572952270508,200253301
2019-10-25,18.616058349609375,344418868
2019-10-26,18.88970375061035,292124012
2019-10-27,19.345645904541016,292948855
2019-10-28,19.758319854736328,337867337
2019-10-29,20.47710609436035,317609149
2019-10-30,20.086950302124023,250293832
2019-10-31,20.000232696533203,250225840
2019-11-01,20.021501541137695,198377285
2019-11-02,20.26699447631836,273890078
2019-11-03,20.206045150756836,257571666
2019-11-04,20.73798179626465,296502530
2019-11-05,20.724674224853516,263685442
2019-11-06,20.817922592163086,241489968
2019-11-07,20.646936416625977,222003636
2019-11-08,19.690773010253906,184596047
2019-11-09,19.73544692993164,176812608
2019-11-10,20.48175811767578,239714468
2019-11-11,20.133140563964844,209454454
2019-11-12,20.857446670532227,227650068
2019-11-13,21.250431060791016,252296146
2019-11-14,21.264699935913086,237992230
2019-11-15,20.316225051879883,225530775
2019-11-16,20.28265380859375,211016746
2019-11-17,20.260793685913086,224982344
2019-11-18,19.316869735717773,224380017
2019-11-19,18.703298568725586,206923366
2019-11-20,18.172273635864258,210091849
2019-11-21,16.84021759033203,228429806
2019-11-22,15.581703186035156,341456274
2019-11-23,16.41950035095215,255961052
2019-11-24,15.278764724731445,232363837
2019-11-25,15.267363548278809,242510343
2019-11-26,15.527255058288574,205893351
2019-11-27,16.09828758239746,255021618
2019-11-28,15.683206558227539,194516396
2019-11-29,16.273303985595703,250074235
2019-11-30,15.715950965881348,213428131
2019-12-01,15.496335983276367,203268417
2019-12-02,15.191858291625977,200809249
2019-12-03,15.309556007385254,219927266
2019-12-04,15.279977798461914,237605471
2019-12-05,15.762839317321777,255410908
2019-12-06,15.711298942565918,236694082
2019-12-07,15.667085647583008,242693199
2019-12-08,15.67452335357666,223721643
2019-12-09,15.448538780212402,209955476
2019-12-10,14.958869934082031,192615787
2019-12-11,14.82455062866211,170909631
2019-12-12,14.818166732788086,165964330
2019-12-13,14.878744125366211,177476227
2019-12-14,14.50501537322998,173092733
2019-12-15,14.490446090698242,167670329
2019-12-16,13.558786392211914,178952097
2019-12-17,12.386940956115723,186995962
2019-12-18,13.535260200500488,234697405
2019-12-19,13.445778846740723,174965245
2019-12-20,13.570778846740723,203861105
2019-12-21,13.380659103393555,192827533
2019-12-22,13.835881233215332,204111890
2019-12-23,13.369033813476562,159105887
2019-12-24,13.444570541381836,177372409
2019-12-25,13.17483901977539,152718120
2019-12-26,13.208636283874512,157660620
2019-12-27,13.362719535827637,164413385
2019-12-28,13.705416679382324,197525901
2019-12-29,14.150045394897461,225354585
2019-12-30,13.947442054748535,187275635
2019-12-31,13.727642059326172,166278254
2020-01-01,13.689083099365234,172980718
2020-01-02,13.027010917663574,156376427
2020-01-03,13.660451889038086,173683857
2020-01-04,13.891511917114258,182230374
