Date,Predicted,Coin,Model
2023-07-02 15:00:00,29913.29630047825,ETH,Prophet
2023-07-02 16:00:00,29914.39833024997,ETH,Prophet
2023-07-02 17:00:00,29910.9355924388,ETH,Prophet
2023-07-02 18:00:00,29902.10312365167,ETH,Prophet
2023-07-02 19:00:00,29893.9520539062,ETH,Prophet
2023-07-02 20:00:00,29892.758116041703,ETH,Prophet
2023-07-02 21:00:00,29898.255093323925,ETH,Prophet
2023-07-02 22:00:00,29903.567813906662,ETH,Prophet
2023-07-02 23:00:00,29901.912247495155,ETH,Prophet
2023-07-03 00:00:00,29893.356294949805,ETH,Prophet
2023-07-03 01:00:00,29884.90823851471,ETH,Prophet
2023-07-03 02:00:00,29883.89263378266,ETH,Prophet
2023-07-03 03:00:00,29891.244737845493,ETH,Prophet
2023-07-03 04:00:00,29901.329299749414,ETH,Prophet
2023-07-03 05:00:00,29908.243373216264,ETH,Prophet
2023-07-03 06:00:00,29912.020412453596,ETH,Prophet
2023-07-03 07:00:00,29918.315588501977,ETH,Prophet
2023-07-03 08:00:00,29931.855780017635,ETH,Prophet
2023-07-03 09:00:00,29950.408053659485,ETH,Prophet
2023-07-03 10:00:00,29965.679318070397,ETH,Prophet
2023-07-03 11:00:00,29970.65838343919,ETH,Prophet
2023-07-03 12:00:00,29966.32853907288,ETH,Prophet
2023-07-03 13:00:00,29961.056383670035,ETH,Prophet
2023-07-03 14:00:00,29963.03629818927,ETH,Prophet
2023-07-03 15:00:00,29972.97565547117,ETH,Prophet
2023-07-03 16:00:00,29983.989896927822,ETH,Prophet
2023-07-03 17:00:00,29988.626492212843,ETH,Prophet
2023-07-03 18:00:00,29986.01398129901,ETH,Prophet
2023-07-03 19:00:00,29982.161107394084,ETH,Prophet
2023-07-03 20:00:00,29983.32584773045,ETH,Prophet
2023-07-03 21:00:00,29989.249069252823,ETH,Prophet
2023-07-03 22:00:00,29993.08741514795,ETH,Prophet
2023-07-03 23:00:00,29988.11297882088,ETH,Prophet
2023-07-04 00:00:00,29974.473361327044,ETH,Prophet
2023-07-04 01:00:00,29959.279089103147,ETH,Prophet
2023-07-04 02:00:00,29949.978186084034,ETH,Prophet
2023-07-04 03:00:00,29947.649011248985,ETH,Prophet
2023-07-04 04:00:00,29946.817207781005,ETH,Prophet
2023-07-04 05:00:00,29941.756446986663,ETH,Prophet
2023-07-04 06:00:00,29932.690253910907,ETH,Prophet
2023-07-04 07:00:00,29925.47488075716,ETH,Prophet
2023-07-04 08:00:00,29925.046712856805,ETH,Prophet
2023-07-04 09:00:00,29929.388055010735,ETH,Prophet
2023-07-04 10:00:00,29930.42401627255,ETH,Prophet
2023-07-04 11:00:00,29921.361760153635,ETH,Prophet
2023-07-04 12:00:00,29903.40026825034,ETH,Prophet
2023-07-04 13:00:00,29885.116387609385,ETH,Prophet
2023-07-04 14:00:00,29874.906586974856,ETH,Prophet
2023-07-04 15:00:00,29873.66955050793,ETH,Prophet
2023-07-04 16:00:00,29874.69877251305,ETH,Prophet
2023-07-04 17:00:00,29870.704200561777,ETH,Prophet
2023-07-04 18:00:00,29860.959155935005,ETH,Prophet
2023-07-04 19:00:00,29851.59756678283,ETH,Prophet
2023-07-04 20:00:00,29848.981345332937,ETH,Prophet
2023-07-04 21:00:00,29852.932657233043,ETH,Prophet
2023-07-04 22:00:00,29856.66570684919,ETH,Prophet
2023-07-04 23:00:00,29853.485609271003,ETH,Prophet
2023-07-05 00:00:00,29843.547955506117,ETH,Prophet
2023-07-05 01:00:00,29833.946054267122,ETH,Prophet
2023-07-05 02:00:00,29832.085646987747,ETH,Prophet
2023-07-05 03:00:00,29838.978205714742,ETH,Prophet
2023-07-05 04:00:00,29849.05865457272,ETH,Prophet
2023-07-05 05:00:00,29856.487188625295,ETH,Prophet
2023-07-05 06:00:00,29861.352463874053,ETH,Prophet
2023-07-05 07:00:00,29869.356107654818,ETH,Prophet
2023-07-05 08:00:00,29885.26201393155,ETH,Prophet
2023-07-05 09:00:00,29906.86424784295,ETH,Prophet
